Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019]
Brazil,BRA,"Goods exports (BoP, current US$)",BX.GSR.MRCH.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8492000000,9961000000,11923000000,12473000000,15244000000,20132000000,23276000000,20173000000,21898000000,27002000000,25634000000,22348000000,26210000000,33773000000,34375000000,31408000000,31619000000,35793000000,39624000000,44102000000,46506000000,47746000000,52991000000,51121000000,48263000000,55280007537,58200091000,60349854000,72992574087,96240639253,118029342113,137808173531,160649072830,197942442909,152994742300,201324107237.94,255505822265.235,242283242683.23,241577285174.1,224097756735.215,190076874908.675,184314517236.46,218068713348.59,239537042197.95,225820568702.335
Brazil,BRA,"Service exports (BoP, current US$)",BX.GSR.NFSV.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1060000000,1018000000,1207000000,1350000000,1475000000,1737000000,2265000000,1809000000,1724000000,1947000000,2086000000,1816000000,1952000000,2279000000,3132000000,3762000000,3319000000,4088000000,3971000000,4908000000,6135000000,4760000000,6187000000,7646000000,6300000000,8436715503.96932,8317111823.94955,8593201575.72443,9577449216.57317,11744117551.6266,14975857163.1938,18495034406.5288,23954250577.8683,30450526537.0293,27728347800,30671530553.01,36982138707.48,38816271714.91,38010528550.49,39965341779.91,33807894904.71,33300291480.39,34478386936.65,35439502074.21,33971562004.12
Brazil,BRA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6701.20904431983,6909.92174583214,6915.3127018945,7287.07540308775,7712.67167399525,8090.89000017257,8288.17894975527,8582.0677464321,8575.87351669118,8611.90022971288,9060.78639942992,9260.76595917983,9568.06384730739,9733.77081647566,10445.3445102854,10988.9586831226,11642.44394693,12549.9279757162,13312.7634157633,13269.1185715791,14299.5516973717,15040.0581828206,15046.2898798158,15588.7262064568,15718.5656477083,14744.1129133865,14256.1632471211,14519.8491302518,14940.6726059252,15258.8508327006
Argentina,ARG,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,7.60404697912324,5.99494531619397,9.38368289056535,7.89045203275027,5.56371407476368,4.15058297228058,4.98968803354159,4.99706414666865,5.40371142251908,6.3987133165299,4.73587740491927,6.60795603425504,6.837877358188,5.70950079036544,6.28900906002225,5.97867249611964,5.92149632801213,7.32639415527493,5.71540643432856,6.32976917431398,6.48369977949523,7.37192799858578,6.52099302139343,5.83614942003836,4.75648611743286,6.27332704995288,6.32405524784407,7.57576406955165,6.21184563577101,6.57938879331971,4.63132240741775,6.07801081056698,8.13279311431564,9.31379991407563,10.6043971410814,10.0910128307854,11.0778716497076,12.7753287418177,12.934446011977,11.5555704475475,11.6360695451767,10.2732473690136,13.370127359396,14.7138051046861,16.8450266849578,17.3053942367663,17.4067852681036,18.2824203070644,18.341772996414,14.4961418494061,16.0371898581987,16.7569458546489,14.2886829096862,14.7167556136651,14.0013150558519,11.7805740385254,13.5667926798789,13.9806106427674,16.4199284119137,15.1034479703979
Argentina,ARG,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,..,18.1768928497726,0,-23.0833969136606,20.0123928703162,0,-8.3311443548433,0,9.0883040878055,24.9935976844081,-18.8438087839553,11.9137297793168,-4.86976492712201,-1.30953730911162,5.42829773325006,1.83050585621683,-21.0110921858386,37.1267218648936,-5.18691038827244,54.5944843607437,46.3562293222688,-8.23892425049402,-42.5799726984968,-6.92372572483816,4.70511137819443,-13.0379296481505,17.867442139956,11.4851676937702,-9.2080451755959,-16.5166879580784,-1.89991697919132,80.0556990474796,65.6839613860558,14.8066091309041,21.1310333497864,-9.80663011567775,17.5290909051155,26.8715531069703,8.41392863721396,-11.2667692103577,-0.157568634686129,-13.9465820702143,-50.0595539300904,37.5653715502142,40.1217800343765,15.8482318854853,10.9918629108731,19.6402842987955,13.5621869851115,-18.4164393852693,35.2044173407524,22.0286165849992,-4.7282632161405,3.88288097811898,-11.4799949143499,4.71131880744483,5.82416303132337,15.3561987365489,-4.73314838717472,-18.7275407225788
Argentina,ARG,"Imports of goods and services (BoP, current US$)",BM.GSR.GNFS.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3507000000,4766000000,5032000000,8842000000,13182000000,11865000000,6877000000,6343000000,6407000000,5705000000,6906000000,7909000000,7594000000,6657000000,6846000000,11566000000,19319500000,21975400000,27273600000,26035117000,30212204066.2181,37511586708.7859,38797517536.8013,32903076780.5168,33068803786.7906,27594942433.1669,13337220000,18724510000,27823640000,34796990000,41261872519.761,53551718519.8869,68242684098.4796,49682786813.2391,68779495712.0305,88418247225.6699,83387067666.9896,90301801003.8742,80936630075.2277,76622786928.8407,75420138818.6909,89328005935.3091,86736858479.2543,66294302105.4377
Argentina,ARG,Imports of goods and services (current US$),NE.IMP.GNFS.CD,..,..,2294367226.53985,1441753153.10994,1424602863.7313,1176470539.39431,1428571371.44429,1212121237.48041,1428571474.83812,2000000041.3448,1495789482.224,2199999958.62685,2374999979.49003,3000000101.96424,4555555489.85516,3135135020.645,3030000057.09425,4159999872.70227,3319672098.15378,4383512570.58549,4989980079.95196,5800000170.81341,5497685333.13496,6068376037.18012,3762000095.03612,5546666806.78726,7015555449.2007,8417142923.96163,7839772666.04089,5042239480.95944,6546483925.69926,11531201153.6445,18606904906.1175,22049649649.6496,27299960000,26038017000,30148400000,37413700000,38667300000,32762700000,33070146000,27603881800,13065823829.1753,18772898618.6064,27736672323.6712,34392237786.5721,40480743015.8524,52567536062.3157,66316154417.0834,48268743529.5373,67937933972.3653,88839174034.695,78013690406.706,81240190816.9153,73691675720.0984,70064879911.7042,75639125936.7673,89852806468.7521,85362531386.3677,67914684752.606
Argentina,ARG,"Service imports (BoP, current US$)",BM.GSR.NFSV.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,742000000,967000000,1544000000,2814000000,3788000000,3434000000,2018000000,2224000000,2289000000,2187000000,2500000000,2566000000,2702000000,2793000000,3120000000,4007000000,5524700000,6342900000,7111400000,7230800000,7929004066.21809,8958086708.78594,9266617536.80135,8799876780.51682,9179703786.79057,8437142433.16695,4864120000,5590310000,6512540000,7496890000,8673972519.7611,11027218519.887,13646484098.4796,12536652813.239,14620732010.5205,17649469312.4599,18344325453.5296,19008807883.7141,18037663981.1276,19028557043.2207,21876362069.761,25219069275.989,24192628162.7744,19365963838.9279
Argentina,ARG,"Goods imports (BoP, current US$)",BM.GSR.MRCH.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2765000000,3799000000,3488000000,6028000000,9394000000,8431000000,4859000000,4119000000,4118000000,3518000000,4406000000,5343000000,4892000000,3864000000,3726000000,7559000000,13794800000,15632500000,20162200000,18804317000,22283200000,28553500000,29530900000,24103200000,23889100000,19157800000,8473100000,13134200000,21311100000,27300100000,32587900000,42524500000,54596200000,37146134000,54158763701.51,70768777913.21,65042742213.46,71292993120.16,62898966094.1,57594229885.62,53543776748.93,64108936659.32,62544230316.48,46928338266.5098
Argentina,ARG,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,7.60404910825644,5.9949469947787,4.69184275899831,7.89045420262462,5.56371560478508,6.22587443766796,6.65291738359955,7.4955962262493,6.48445346277515,6.3987133165299,5.601566676004,6.00723288128889,7.19776583908352,7.61266772119213,6.9025707976099,5.82405179865594,9.17538829665278,9.6158924127723,8.6083899381245,6.51091546668746,5.06197268096631,6.9210494803617,9.09049307859512,9.15152068682071,7.5898953117888,11.7360980207352,8.16197754429543,7.87320581340031,9.53161297293404,13.0584089085641,10.3595365925264,7.67504334832217,6.5981874720374,6.90935153370832,7.52994872591672,9.68041025959015,10.4285967560139,10.5608501019262,10.4155819610919,9.82717451494235,10.9863752325576,11.5790080825317,28.3825969991682,25.9309429264225,23.8476194239892,23.2458767338576,23.0266946038115,22.6627503115066,22.0609003826242,19.5609850560818,18.9338234053709,18.4492091453155,16.2378594620246,14.6171733884386,14.4054785893756,10.7056520504538,12.5270951690009,11.2427213207093,14.2805176122688,17.2902179929723
Argentina,ARG,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,..,-10.6385917324185,45.2384632307518,0,-8.19666133346863,8.92850026211178,16.3934313399595,0,-7.04215598990002,21.2120723773064,1.20010411646565,-9.93094420500098,2.02958608650034,13.9785899881347,0.235738441880713,-9.29415852300485,31.5176565533255,27.3177719358366,8.9072699166941,-3.20050013642071,-5.14286240432101,5.20390651001412,3.9465524073121,2.5826058480656,-2.59149777072456,15.5540238462486,-10.2703411870149,-3.48199917102008,18.719565609266,7.43032372122919,18.011603252985,-3.62414436007069,-1.02969443918937,3.98319867911239,15.2955689817863,22.5281446861923,7.64679488927658,12.1774408238905,10.6233930631356,-1.26027793880731,2.70239130860455,2.74099076017254,3.09295518587496,5.99536820219666,8.11415798951982,12.8868304227088,5.56120323520517,8.16445191719141,0.73987446873889,-9.3471064312958,13.8969136234784,4.14881478412255,-4.10831132628211,-3.52024034290046,-6.97916743435547,-2.77737294006697,5.31735410754007,1.7170977828022,-0.657475361771446,9.4034484232002
Argentina,ARG,"Exports of goods and services (BoP, current US$)",BX.GSR.GNFS.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4632000000,6602000000,7488000000,9179000000,9897000000,10859000000,9197000000,9290000000,9611000000,10047000000,8449000000,8154000000,11149000000,11766000000,14800000000,14386000000,15366200000,16286160000,19355700000,24956432000,28424754642.4929,31003771471.3552,31255969562.6126,27997318724.6817,31236920314.834,31116753076.8311,29054500000,34336010000,39757250000,46892210000,54528515092.9204,66122298496.1757,81583621071.7764,66335605323.6348,81123016360.6088,97616690275.3835,94330755729.5577,89608120129.4452,81836807734.7264,70022565842.9763,71384640574.7552,74168131601.1446,76807312733.2336,79338556506.4867
Argentina,ARG,Exports of goods and services (current US$),NE.EXP.GNFS.CD,..,..,1147183934.48134,1441753549.59206,1424603255.4971,1764705803.20912,1904761830.17968,1818181857.73576,1714285705.23432,2000000041.3448,1769210602.71535,2000000003.29714,2500000047.48951,4000000136.32269,4999999839.57003,3054054017.48759,4695000304.43367,5459999880.60299,4999999950.3057,4508960596.86682,3895791554.56352,5445263189.7662,7663966255.62989,9515669466.75192,6003000151.64854,10376666928.8033,9054444307.18032,8747619117.06127,12029545360.5898,10007559520.4417,14643450361.4013,14561091033.0362,15095901877.6499,16357317317.3173,19385100000,24978532000,28381400000,30928400000,31137200000,27862300000,31223690400,31112418400,27736610298.2555,33084505277.8061,39266996605.7973,46198180131.0044,53550250227.3909,65162321195.025,79762958392.3012,65133480388.4946,80208867995.7171,97810932629.3764,88655850853.7721,80690471898.442,75818867911.0825,63671789068.8987,69842486095.8653,72256505014.2791,74240343947.3216,77747790213.0726
Argentina,ARG,"Goods exports (BoP, current US$)",BX.GSR.MRCH.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3918000000,5651000000,6401000000,7810000000,8021000000,9143000000,7623000000,7835000000,8100000000,8396000000,6852000000,6360000000,9134000000,9573000000,12354000000,11978000000,12397400000,13262600000,16026700000,21141832000,24034600000,26420900000,26408700000,23287800000,26337200000,26528000000,25634300000,29950400000,34588800000,40434150000,46617500000,56076562000,70159472000,55790984000,68305873000,83119709000,80083655000,75928228361.0699,68440435907,56809053493,57959933690.53,58661873551.44,61798737165.81,65155199852.3299
Argentina,ARG,"Service exports (BoP, current US$)",BX.GSR.NFSV.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,714000000,951000000,1087000000,1369000000,1876000000,1716000000,1574000000,1455000000,1511000000,1651000000,1597000000,1794000000,2015000000,2193000000,2446000000,2408000000,2968800000,3023560000,3329000000,3814600000,4390154642.49289,4582871471.35522,4847269562.61265,4709518724.6817,4899720314.83402,4588753076.83113,3420200000,4385610000,5168450000,6458060000,7911015092.92039,10045736496.1757,11424149071.7763,10544621323.6348,12817143360.6088,14496981275.3835,14247100729.5577,13679891768.3754,13396371827.7264,13213512349.9764,13424706884.2252,15506258049.7046,15008575567.4235,14183356654.1568
Argentina,ARG,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7195.69144377812,8005.4655575167,8719.10168164016,9532.88869606659,10175.1251212887,9969.60059844667,10586.1105736035,11507.8983269261,11949.4160206482,11581.8905137394,11618.7960696298,11226.8773367333,10052.4866553529,11025.1855198907,12214.7400764607,13568.7667630743,14951.7281901133,16570.0111669312,17404.0687079209,16334.7400060071,18061.9343590895,19322.2271236942,19641.3528638347,20131.6804246983,19683.7715056442,20105.1989918165,20307.870052142,23562.9188342608,23282.6370416077,22947.1397952874
Mexico,MEX,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,11.6636809815951,10.6152542372881,10.1087368421053,9.95358490566038,9.85342629482072,9.52267399267399,9.01384868421053,9.0094578313253,9.35365122615804,9.27098522167488,9.65768018018018,8.71928571428571,8.82991150442478,9.46480463096961,10.5724444444444,9.62009090909091,9.86724288840263,10.2221957815035,11.0397689345315,12.4509550195567,12.2919995532194,12.2557065163291,9.70714773923614,8.98106728574283,9.10527444882818,9.76497749918627,12.9240426630228,12.7257538385261,18.6942808014862,19.1974507744512,19.8152253641579,19.3531451238152,20.296751461137,15.5466135375702,17.3271134686379,22.1718259021634,24.4141851124452,24.4444313377596,26.4016888577762,25.9853213927583,27.0259648121425,24.4993518433345,24.1454248345598,25.8452487673265,30.0099345411998,31.9813312469631,28.7675627378746,29.2680434728356,30.0755351025349,28.812770431946,31.0626537010206,32.4329707808025,33.5016780596676,32.4592236648864,33.0710346706746,36.6029836070363,39.0373053909504,39.5042984417504,41.1590154688671,39.1147840831735
Mexico,MEX,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,..,-1.17440659755447,1.73772016868399,10.3890266566785,15.2902780196851,31.8471809491697,7.76198219767394,-0.381564610011907,6.18235801368378,-0.15472950813178,7.67611418816479,-4.28990681595477,15.4380958712293,20.7945227206427,17.8221906017644,-3.90777918047873,-6.06088425995148,-18.2575579471431,22.0145336443666,29.4514633690112,37.1844545164654,17.7213552892488,-37.8519901863853,-33.79094979967,17.8072439263148,10.9835322556277,-7.58235774571199,5.14066872882621,36.7189688988511,21.2573009529665,19.7447923268688,16.7784050816137,20.8611572772428,-1.25003125339778,17.7445792908981,-15.9422352656217,17.4779571514083,23.1131362600505,14.8042756890109,11.5134035145451,20.2965316439927,-0.841021617091712,1.20780330483134,2.51063650041795,12.2111011150825,8.68559924118844,0,4.82642303574745,3.28147656335898,-15.9489853900859,17.0553108246545,5.61802980752353,5.41656497429854,2.11830862277496,5.91857566982728,5.91928579708406,2.84886351845101,6.36964369029884,5.87854789006208,-1.0884263104065
Mexico,MEX,"Imports of goods and services (BoP, current US$)",BM.GSR.GNFS.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,17032000000,25854000000,33444000000,21101000000,13502000000,17402000000,20058000000,17627000000,18616000000,26554000000,33318000000,41594000000,49143000000,60152000000,60970000000,71922410000,55989580000,68934993000,85126414000,138381038000,156446137000,191817882000,185590189335,186721922450.81,189075647987,217684234716.549,245099525081,280341433017,308068612808,336004050035,260007417045,328707852420,382622799589,402448584391,413790281425,434921156335,428255272061,420553967702,458300662104,502540805208,492222038776
Mexico,MEX,Imports of goods and services (current US$),NE.IMP.GNFS.CD,1520944000,1503120000,1536528000,1688128000,1978568000,2079752000,2192168000,2392912000,2746232000,3011216000,3430408000,3417960000,3991120000,5232144000,7612160000,8465680000,8784409090.90909,8363203539.82301,11315763157.8947,16754179824.5614,25215695652.1739,32350081632.6531,17920283687.9433,14024762697.7519,16777514898.6889,19063168548.0732,17389311866.6231,18775671165.2881,33950973120.4083,42503284582.5716,51767986204.9349,60602974423.5357,73709195127.4678,77847500962.8964,91454798672.6319,79834960276.6614,100336342605.995,122323230283.513,139005454028.021,155972441425.045,191318627691.527,185388139002.173,186428365368.683,188498786171.1,234749892610.314,280628576973.545,280595105053.582,308103605534.306,333835150453.292,259328000666.001,328581153292.181,382867847673.324,402385300656.821,413674331349.828,434739905435.396,428461575941.899,420784527247.497,457355559665.02,502427887738.187,492176132550.51
Mexico,MEX,"Service imports (BoP, current US$)",BM.GSR.NFSV.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4901000000,6514000000,8489000000,6066000000,4477000000,5235000000,5524000000,5194000000,5310000000,6281000000,7880000000,10323000000,10959000000,11959000000,12046000000,13042610000,9715380000,9970993000,11650614000,12842726238,14294937766,17056655990,16929175335,17809092101.8095,18297761984,20546819963.5493,22804156494,23710156017,25464238680,26502761551,25106827453,26905169699,31413659456,31298000207,32152067501,34474474398,32680054725,33179025051,37510658091,37690939966,36394419178
